"","Locality","Species","P_A","Phylo.Relatedness","Hyp","Iteration"
"60945","113","t1",0,2,"NicheC",20
"60946","113","t10",0,0.4,"NicheC",20
"60947","113","t11",1,0.133333333333333,"NicheC",20
"60948","113","t12",1,0.133333333333333,"NicheC",20
"60949","113","t13",0,0.933333333333333,"NicheC",20
"60950","113","t14",0,0.933333333333333,"NicheC",20
"60951","113","t15",0,0.933333333333333,"NicheC",20
"60952","113","t16",0,0.933333333333333,"NicheC",20
"60953","113","t2",0,2,"NicheC",20
"60954","113","t3",0,2,"NicheC",20
"60955","113","t4",0,2,"NicheC",20
"60956","113","t5",0,2,"NicheC",20
"60957","113","t6",0,2,"NicheC",20
"60958","113","t7",0,2,"NicheC",20
"60959","113","t8",0,2,"NicheC",20
"60960","113","t9",0,0.4,"NicheC",20
"60961","114","t1",0,2,"NicheC",20
"60962","114","t10",0,0.4,"NicheC",20
"60963","114","t11",1,0.133333333333333,"NicheC",20
"60964","114","t12",1,0.133333333333333,"NicheC",20
"60965","114","t13",0,0.933333333333333,"NicheC",20
"60966","114","t14",0,0.933333333333333,"NicheC",20
"60967","114","t15",0,0.933333333333333,"NicheC",20
"60968","114","t16",0,0.933333333333333,"NicheC",20
"60969","114","t2",0,2,"NicheC",20
"60970","114","t3",0,2,"NicheC",20
"60971","114","t4",0,2,"NicheC",20
"60972","114","t5",0,2,"NicheC",20
"60973","114","t6",0,2,"NicheC",20
"60974","114","t7",0,2,"NicheC",20
"60975","114","t8",0,2,"NicheC",20
"60976","114","t9",0,0.4,"NicheC",20
"60977","115","t1",0,2,"NicheC",20
"60978","115","t10",0,0.4,"NicheC",20
"60979","115","t11",1,0.133333333333333,"NicheC",20
"60980","115","t12",1,0.133333333333333,"NicheC",20
"60981","115","t13",0,0.933333333333333,"NicheC",20
"60982","115","t14",0,0.933333333333333,"NicheC",20
"60983","115","t15",0,0.933333333333333,"NicheC",20
"60984","115","t16",0,0.933333333333333,"NicheC",20
"60985","115","t2",0,2,"NicheC",20
"60986","115","t3",0,2,"NicheC",20
"60987","115","t4",0,2,"NicheC",20
"60988","115","t5",0,2,"NicheC",20
"60989","115","t6",0,2,"NicheC",20
"60990","115","t7",0,2,"NicheC",20
"60991","115","t8",0,2,"NicheC",20
"60992","115","t9",0,0.4,"NicheC",20
"60993","116","t1",0,2,"NicheC",20
"60994","116","t10",1,0.4,"NicheC",20
"60995","116","t11",1,0.133333333333333,"NicheC",20
"60996","116","t12",1,0.133333333333333,"NicheC",20
"60997","116","t13",0,0.933333333333333,"NicheC",20
"60998","116","t14",0,0.933333333333333,"NicheC",20
"60999","116","t15",0,0.933333333333333,"NicheC",20
"61000","116","t16",0,0.933333333333333,"NicheC",20
"61001","116","t2",0,2,"NicheC",20
"61002","116","t3",0,2,"NicheC",20
"61003","116","t4",0,2,"NicheC",20
"61004","116","t5",0,2,"NicheC",20
"61005","116","t6",0,2,"NicheC",20
"61006","116","t7",0,2,"NicheC",20
"61007","116","t8",0,2,"NicheC",20
"61008","116","t9",0,0.133333333333333,"NicheC",20
"61009","117","t1",0,2,"NicheC",20
"61010","117","t10",1,0.133333333333333,"NicheC",20
"61011","117","t11",1,0.133333333333333,"NicheC",20
"61012","117","t12",1,0.133333333333333,"NicheC",20
"61013","117","t13",0,0.4,"NicheC",20
"61014","117","t14",0,0.4,"NicheC",20
"61015","117","t15",0,0.133333333333333,"NicheC",20
"61016","117","t16",1,0.933333333333333,"NicheC",20
"61017","117","t2",0,2,"NicheC",20
"61018","117","t3",0,2,"NicheC",20
"61019","117","t4",0,2,"NicheC",20
"61020","117","t5",0,2,"NicheC",20
"61021","117","t6",0,2,"NicheC",20
"61022","117","t7",0,2,"NicheC",20
"61023","117","t8",0,2,"NicheC",20
"61024","117","t9",1,0.133333333333333,"NicheC",20
"61025","118","t1",0,2,"NicheC",20
"61026","118","t10",1,0.133333333333333,"NicheC",20
"61027","118","t11",1,0.133333333333333,"NicheC",20
"61028","118","t12",1,0.133333333333333,"NicheC",20
"61029","118","t13",1,0.133333333333333,"NicheC",20
"61030","118","t14",1,0.133333333333333,"NicheC",20
"61031","118","t15",1,0.133333333333333,"NicheC",20
"61032","118","t16",1,0.133333333333333,"NicheC",20
"61033","118","t2",0,2,"NicheC",20
"61034","118","t3",0,2,"NicheC",20
"61035","118","t4",0,2,"NicheC",20
"61036","118","t5",0,2,"NicheC",20
"61037","118","t6",0,2,"NicheC",20
"61038","118","t7",0,2,"NicheC",20
"61039","118","t8",0,2,"NicheC",20
"61040","118","t9",1,0.133333333333333,"NicheC",20
"61041","119","t1",0,2,"NicheC",20
"61042","119","t10",1,0.133333333333333,"NicheC",20
"61043","119","t11",1,0.133333333333333,"NicheC",20
"61044","119","t12",1,0.133333333333333,"NicheC",20
"61045","119","t13",1,0.133333333333333,"NicheC",20
"61046","119","t14",1,0.133333333333333,"NicheC",20
"61047","119","t15",1,0.133333333333333,"NicheC",20
"61048","119","t16",1,0.133333333333333,"NicheC",20
"61049","119","t2",0,2,"NicheC",20
"61050","119","t3",0,2,"NicheC",20
"61051","119","t4",0,2,"NicheC",20
"61052","119","t5",0,2,"NicheC",20
"61053","119","t6",0,2,"NicheC",20
"61054","119","t7",0,2,"NicheC",20
"61055","119","t8",0,2,"NicheC",20
"61056","119","t9",1,0.133333333333333,"NicheC",20
"61057","12","t1",1,0.133333333333333,"NicheC",20
"61058","12","t10",0,2,"NicheC",20
"61059","12","t11",0,2,"NicheC",20
"61060","12","t12",0,2,"NicheC",20
"61061","12","t13",0,2,"NicheC",20
"61062","12","t14",0,2,"NicheC",20
"61063","12","t15",0,2,"NicheC",20
"61064","12","t16",0,2,"NicheC",20
"61065","12","t2",1,0.133333333333333,"NicheC",20
"61066","12","t3",1,0.133333333333333,"NicheC",20
"61067","12","t4",1,0.133333333333333,"NicheC",20
"61068","12","t5",1,0.133333333333333,"NicheC",20
"61069","12","t6",1,0.133333333333333,"NicheC",20
"61070","12","t7",1,0.133333333333333,"NicheC",20
"61071","12","t8",1,0.133333333333333,"NicheC",20
"61072","12","t9",0,2,"NicheC",20
"61073","120","t1",0,2,"NicheC",20
"61074","120","t10",1,0.133333333333333,"NicheC",20
"61075","120","t11",1,0.133333333333333,"NicheC",20
"61076","120","t12",1,0.133333333333333,"NicheC",20
"61077","120","t13",1,0.133333333333333,"NicheC",20
"61078","120","t14",1,0.133333333333333,"NicheC",20
"61079","120","t15",1,0.133333333333333,"NicheC",20
"61080","120","t16",1,0.133333333333333,"NicheC",20
"61081","120","t2",0,2,"NicheC",20
"61082","120","t3",0,2,"NicheC",20
"61083","120","t4",0,2,"NicheC",20
"61084","120","t5",0,2,"NicheC",20
"61085","120","t6",0,2,"NicheC",20
"61086","120","t7",0,2,"NicheC",20
"61087","120","t8",0,2,"NicheC",20
"61088","120","t9",1,0.133333333333333,"NicheC",20
"61089","121","t1",0,2,"NicheC",20
"61090","121","t10",1,0.133333333333333,"NicheC",20
"61091","121","t11",1,0.133333333333333,"NicheC",20
"61092","121","t12",1,0.133333333333333,"NicheC",20
"61093","121","t13",1,0.133333333333333,"NicheC",20
"61094","121","t14",1,0.133333333333333,"NicheC",20
"61095","121","t15",1,0.133333333333333,"NicheC",20
"61096","121","t16",1,0.133333333333333,"NicheC",20
"61097","121","t2",0,2,"NicheC",20
"61098","121","t3",0,2,"NicheC",20
"61099","121","t4",0,2,"NicheC",20
"61100","121","t5",0,2,"NicheC",20
"61101","121","t6",0,2,"NicheC",20
"61102","121","t7",0,2,"NicheC",20
"61103","121","t8",0,2,"NicheC",20
"61104","121","t9",1,0.133333333333333,"NicheC",20
"61105","13","t1",1,0.133333333333333,"NicheC",20
"61106","13","t10",0,2,"NicheC",20
"61107","13","t11",0,2,"NicheC",20
"61108","13","t12",0,2,"NicheC",20
"61109","13","t13",0,2,"NicheC",20
"61110","13","t14",0,2,"NicheC",20
"61111","13","t15",0,2,"NicheC",20
"61112","13","t16",0,2,"NicheC",20
"61113","13","t2",1,0.133333333333333,"NicheC",20
"61114","13","t3",1,0.133333333333333,"NicheC",20
"61115","13","t4",1,0.133333333333333,"NicheC",20
"61116","13","t5",1,0.133333333333333,"NicheC",20
"61117","13","t6",1,0.133333333333333,"NicheC",20
"61118","13","t7",1,0.133333333333333,"NicheC",20
"61119","13","t8",1,0.133333333333333,"NicheC",20
"61120","13","t9",0,2,"NicheC",20
"61121","14","t1",1,0.133333333333333,"NicheC",20
"61122","14","t10",0,2,"NicheC",20
"61123","14","t11",0,2,"NicheC",20
"61124","14","t12",0,2,"NicheC",20
"61125","14","t13",0,2,"NicheC",20
"61126","14","t14",0,2,"NicheC",20
"61127","14","t15",0,2,"NicheC",20
"61128","14","t16",0,2,"NicheC",20
"61129","14","t2",1,0.133333333333333,"NicheC",20
"61130","14","t3",1,0.133333333333333,"NicheC",20
"61131","14","t4",1,0.133333333333333,"NicheC",20
"61132","14","t5",1,0.133333333333333,"NicheC",20
"61133","14","t6",1,0.133333333333333,"NicheC",20
"61134","14","t7",1,0.133333333333333,"NicheC",20
"61135","14","t8",1,0.133333333333333,"NicheC",20
"61136","14","t9",0,2,"NicheC",20
"61137","15","t1",1,0.133333333333333,"NicheC",20
"61138","15","t10",0,2,"NicheC",20
"61139","15","t11",0,2,"NicheC",20
"61140","15","t12",0,2,"NicheC",20
"61141","15","t13",0,2,"NicheC",20
"61142","15","t14",0,2,"NicheC",20
"61143","15","t15",0,2,"NicheC",20
"61144","15","t16",0,2,"NicheC",20
"61145","15","t2",1,0.133333333333333,"NicheC",20
"61146","15","t3",1,0.133333333333333,"NicheC",20
"61147","15","t4",1,0.133333333333333,"NicheC",20
"61148","15","t5",1,0.133333333333333,"NicheC",20
"61149","15","t6",1,0.133333333333333,"NicheC",20
"61150","15","t7",0,0.4,"NicheC",20
"61151","15","t8",0,0.4,"NicheC",20
"61152","15","t9",0,2,"NicheC",20
"61153","16","t1",1,0.133333333333333,"NicheC",20
"61154","16","t10",0,2,"NicheC",20
"61155","16","t11",0,2,"NicheC",20
"61156","16","t12",0,2,"NicheC",20
"61157","16","t13",0,2,"NicheC",20
"61158","16","t14",0,2,"NicheC",20
"61159","16","t15",0,2,"NicheC",20
"61160","16","t16",0,2,"NicheC",20
"61161","16","t2",1,0.133333333333333,"NicheC",20
"61162","16","t3",1,0.133333333333333,"NicheC",20
"61163","16","t4",1,0.133333333333333,"NicheC",20
"61164","16","t5",1,0.133333333333333,"NicheC",20
"61165","16","t6",1,0.133333333333333,"NicheC",20
"61166","16","t7",0,0.4,"NicheC",20
"61167","16","t8",0,0.4,"NicheC",20
"61168","16","t9",0,2,"NicheC",20
"61169","17","t1",1,0.4,"NicheC",20
"61170","17","t10",0,2,"NicheC",20
"61171","17","t11",0,2,"NicheC",20
"61172","17","t12",0,2,"NicheC",20
"61173","17","t13",0,2,"NicheC",20
"61174","17","t14",0,2,"NicheC",20
"61175","17","t15",0,2,"NicheC",20
"61176","17","t16",0,2,"NicheC",20
"61177","17","t2",0,0.133333333333333,"NicheC",20
"61178","17","t3",1,0.133333333333333,"NicheC",20
"61179","17","t4",1,0.133333333333333,"NicheC",20
"61180","17","t5",1,0.133333333333333,"NicheC",20
"61181","17","t6",1,0.133333333333333,"NicheC",20
"61182","17","t7",0,0.4,"NicheC",20
"61183","17","t8",0,0.4,"NicheC",20
"61184","17","t9",0,2,"NicheC",20
"61185","18","t1",1,0.4,"NicheC",20
"61186","18","t10",0,2,"NicheC",20
"61187","18","t11",0,2,"NicheC",20
"61188","18","t12",0,2,"NicheC",20
"61189","18","t13",0,2,"NicheC",20
"61190","18","t14",0,2,"NicheC",20
"61191","18","t15",0,2,"NicheC",20
"61192","18","t16",0,2,"NicheC",20
"61193","18","t2",0,0.133333333333333,"NicheC",20
"61194","18","t3",1,0.133333333333333,"NicheC",20
"61195","18","t4",1,0.133333333333333,"NicheC",20
"61196","18","t5",1,0.133333333333333,"NicheC",20
"61197","18","t6",1,0.133333333333333,"NicheC",20
"61198","18","t7",0,0.4,"NicheC",20
"61199","18","t8",0,0.4,"NicheC",20
"61200","18","t9",0,2,"NicheC",20
"61201","19","t1",0,0.4,"NicheC",20
"61202","19","t10",0,2,"NicheC",20
"61203","19","t11",0,2,"NicheC",20
"61204","19","t12",0,2,"NicheC",20
"61205","19","t13",0,2,"NicheC",20
"61206","19","t14",0,2,"NicheC",20
"61207","19","t15",0,2,"NicheC",20
"61208","19","t16",0,2,"NicheC",20
"61209","19","t2",0,0.4,"NicheC",20
"61210","19","t3",1,0.933333333333333,"NicheC",20
"61211","19","t4",0,0.133333333333333,"NicheC",20
"61212","19","t5",1,0.933333333333333,"NicheC",20
"61213","19","t6",0,0.133333333333333,"NicheC",20
"61214","19","t7",0,0.4,"NicheC",20
"61215","19","t8",0,0.4,"NicheC",20
"61216","19","t9",0,2,"NicheC",20
"61217","2","t1",1,0.133333333333333,"NicheC",20
"61218","2","t10",0,2,"NicheC",20
"61219","2","t11",0,2,"NicheC",20
"61220","2","t12",0,2,"NicheC",20
"61221","2","t13",0,2,"NicheC",20
"61222","2","t14",0,2,"NicheC",20
"61223","2","t15",0,2,"NicheC",20
"61224","2","t16",0,2,"NicheC",20
"61225","2","t2",1,0.133333333333333,"NicheC",20
"61226","2","t3",1,0.133333333333333,"NicheC",20
"61227","2","t4",1,0.133333333333333,"NicheC",20
"61228","2","t5",1,0.133333333333333,"NicheC",20
"61229","2","t6",1,0.133333333333333,"NicheC",20
"61230","2","t7",1,0.133333333333333,"NicheC",20
"61231","2","t8",1,0.133333333333333,"NicheC",20
"61232","2","t9",0,2,"NicheC",20
"61233","23","t1",1,0.133333333333333,"NicheC",20
"61234","23","t10",0,2,"NicheC",20
"61235","23","t11",0,2,"NicheC",20
"61236","23","t12",0,2,"NicheC",20
"61237","23","t13",0,2,"NicheC",20
"61238","23","t14",0,2,"NicheC",20
"61239","23","t15",0,2,"NicheC",20
"61240","23","t16",0,2,"NicheC",20
"61241","23","t2",1,0.133333333333333,"NicheC",20
"61242","23","t3",1,0.133333333333333,"NicheC",20
"61243","23","t4",1,0.133333333333333,"NicheC",20
"61244","23","t5",1,0.133333333333333,"NicheC",20
"61245","23","t6",1,0.133333333333333,"NicheC",20
"61246","23","t7",1,0.133333333333333,"NicheC",20
"61247","23","t8",1,0.133333333333333,"NicheC",20
"61248","23","t9",0,2,"NicheC",20
"61249","24","t1",1,0.133333333333333,"NicheC",20
"61250","24","t10",0,2,"NicheC",20
"61251","24","t11",0,2,"NicheC",20
"61252","24","t12",0,2,"NicheC",20
"61253","24","t13",0,2,"NicheC",20
"61254","24","t14",0,2,"NicheC",20
"61255","24","t15",0,2,"NicheC",20
"61256","24","t16",0,2,"NicheC",20
"61257","24","t2",1,0.133333333333333,"NicheC",20
"61258","24","t3",1,0.133333333333333,"NicheC",20
"61259","24","t4",1,0.133333333333333,"NicheC",20
"61260","24","t5",1,0.133333333333333,"NicheC",20
"61261","24","t6",1,0.133333333333333,"NicheC",20
"61262","24","t7",1,0.133333333333333,"NicheC",20
"61263","24","t8",1,0.133333333333333,"NicheC",20
"61264","24","t9",0,2,"NicheC",20
"61265","25","t1",1,0.133333333333333,"NicheC",20
"61266","25","t10",0,2,"NicheC",20
"61267","25","t11",0,2,"NicheC",20
"61268","25","t12",0,2,"NicheC",20
"61269","25","t13",0,2,"NicheC",20
"61270","25","t14",0,2,"NicheC",20
"61271","25","t15",0,2,"NicheC",20
"61272","25","t16",0,2,"NicheC",20
"61273","25","t2",1,0.133333333333333,"NicheC",20
"61274","25","t3",1,0.133333333333333,"NicheC",20
"61275","25","t4",1,0.133333333333333,"NicheC",20
"61276","25","t5",1,0.133333333333333,"NicheC",20
"61277","25","t6",1,0.133333333333333,"NicheC",20
"61278","25","t7",1,0.133333333333333,"NicheC",20
"61279","25","t8",1,0.133333333333333,"NicheC",20
"61280","25","t9",0,2,"NicheC",20
"61281","26","t1",1,0.133333333333333,"NicheC",20
"61282","26","t10",0,2,"NicheC",20
"61283","26","t11",0,2,"NicheC",20
"61284","26","t12",0,2,"NicheC",20
"61285","26","t13",0,2,"NicheC",20
"61286","26","t14",0,2,"NicheC",20
"61287","26","t15",0,2,"NicheC",20
"61288","26","t16",0,2,"NicheC",20
"61289","26","t2",1,0.133333333333333,"NicheC",20
"61290","26","t3",1,0.133333333333333,"NicheC",20
"61291","26","t4",1,0.133333333333333,"NicheC",20
"61292","26","t5",1,0.133333333333333,"NicheC",20
"61293","26","t6",1,0.133333333333333,"NicheC",20
"61294","26","t7",0,0.4,"NicheC",20
"61295","26","t8",0,0.4,"NicheC",20
"61296","26","t9",0,2,"NicheC",20
"61297","27","t1",1,0.133333333333333,"NicheC",20
"61298","27","t10",0,2,"NicheC",20
"61299","27","t11",0,2,"NicheC",20
"61300","27","t12",0,2,"NicheC",20
"61301","27","t13",0,2,"NicheC",20
"61302","27","t14",0,2,"NicheC",20
"61303","27","t15",0,2,"NicheC",20
"61304","27","t16",0,2,"NicheC",20
"61305","27","t2",1,0.133333333333333,"NicheC",20
"61306","27","t3",1,0.133333333333333,"NicheC",20
"61307","27","t4",1,0.133333333333333,"NicheC",20
"61308","27","t5",1,0.133333333333333,"NicheC",20
"61309","27","t6",1,0.133333333333333,"NicheC",20
"61310","27","t7",0,0.4,"NicheC",20
"61311","27","t8",0,0.4,"NicheC",20
"61312","27","t9",0,2,"NicheC",20
"61313","28","t1",1,0.4,"NicheC",20
"61314","28","t10",0,2,"NicheC",20
"61315","28","t11",0,2,"NicheC",20
"61316","28","t12",0,2,"NicheC",20
"61317","28","t13",0,2,"NicheC",20
"61318","28","t14",0,2,"NicheC",20
"61319","28","t15",0,2,"NicheC",20
"61320","28","t16",0,2,"NicheC",20
"61321","28","t2",0,0.133333333333333,"NicheC",20
"61322","28","t3",1,0.133333333333333,"NicheC",20
"61323","28","t4",1,0.133333333333333,"NicheC",20
"61324","28","t5",1,0.133333333333333,"NicheC",20
"61325","28","t6",1,0.133333333333333,"NicheC",20
"61326","28","t7",0,0.4,"NicheC",20
"61327","28","t8",0,0.4,"NicheC",20
"61328","28","t9",0,2,"NicheC",20
"61329","29","t1",1,0.4,"NicheC",20
"61330","29","t10",0,2,"NicheC",20
"61331","29","t11",0,2,"NicheC",20
"61332","29","t12",0,2,"NicheC",20
"61333","29","t13",0,2,"NicheC",20
"61334","29","t14",0,2,"NicheC",20
"61335","29","t15",0,2,"NicheC",20
"61336","29","t16",0,2,"NicheC",20
"61337","29","t2",0,0.133333333333333,"NicheC",20
"61338","29","t3",1,0.133333333333333,"NicheC",20
"61339","29","t4",1,0.133333333333333,"NicheC",20
"61340","29","t5",1,0.133333333333333,"NicheC",20
"61341","29","t6",1,0.133333333333333,"NicheC",20
"61342","29","t7",0,0.4,"NicheC",20
"61343","29","t8",0,0.4,"NicheC",20
"61344","29","t9",0,2,"NicheC",20
"61345","3","t1",1,0.133333333333333,"NicheC",20
"61346","3","t10",0,2,"NicheC",20
"61347","3","t11",0,2,"NicheC",20
"61348","3","t12",0,2,"NicheC",20
"61349","3","t13",0,2,"NicheC",20
"61350","3","t14",0,2,"NicheC",20
"61351","3","t15",0,2,"NicheC",20
"61352","3","t16",0,2,"NicheC",20
"61353","3","t2",1,0.133333333333333,"NicheC",20
"61354","3","t3",1,0.133333333333333,"NicheC",20
"61355","3","t4",1,0.133333333333333,"NicheC",20
"61356","3","t5",1,0.133333333333333,"NicheC",20
"61357","3","t6",1,0.133333333333333,"NicheC",20
"61358","3","t7",1,0.133333333333333,"NicheC",20
"61359","3","t8",1,0.133333333333333,"NicheC",20
"61360","3","t9",0,2,"NicheC",20
"61361","30","t1",0,0.4,"NicheC",20
"61362","30","t10",1,2,"NicheC",20
"61363","30","t11",0,0.4,"NicheC",20
"61364","30","t12",0,0.4,"NicheC",20
"61365","30","t13",0,0.933333333333333,"NicheC",20
"61366","30","t14",0,0.933333333333333,"NicheC",20
"61367","30","t15",0,0.933333333333333,"NicheC",20
"61368","30","t16",0,0.933333333333333,"NicheC",20
"61369","30","t2",0,0.4,"NicheC",20
"61370","30","t3",1,2,"NicheC",20
"61371","30","t4",0,0.133333333333333,"NicheC",20
"61372","30","t5",0,0.933333333333333,"NicheC",20
"61373","30","t6",0,0.933333333333333,"NicheC",20
"61374","30","t7",0,0.933333333333333,"NicheC",20
"61375","30","t8",0,0.933333333333333,"NicheC",20
"61376","30","t9",0,0.133333333333333,"NicheC",20
"61377","34","t1",1,0.133333333333333,"NicheC",20
"61378","34","t10",0,2,"NicheC",20
"61379","34","t11",0,2,"NicheC",20
"61380","34","t12",0,2,"NicheC",20
"61381","34","t13",0,2,"NicheC",20
"61382","34","t14",0,2,"NicheC",20
"61383","34","t15",0,2,"NicheC",20
"61384","34","t16",0,2,"NicheC",20
"61385","34","t2",1,0.133333333333333,"NicheC",20
"61386","34","t3",1,0.133333333333333,"NicheC",20
"61387","34","t4",1,0.133333333333333,"NicheC",20
"61388","34","t5",1,0.133333333333333,"NicheC",20
"61389","34","t6",1,0.133333333333333,"NicheC",20
"61390","34","t7",1,0.133333333333333,"NicheC",20
"61391","34","t8",1,0.133333333333333,"NicheC",20
"61392","34","t9",0,2,"NicheC",20
"61393","35","t1",1,0.133333333333333,"NicheC",20
"61394","35","t10",0,2,"NicheC",20
"61395","35","t11",0,2,"NicheC",20
"61396","35","t12",0,2,"NicheC",20
"61397","35","t13",0,2,"NicheC",20
"61398","35","t14",0,2,"NicheC",20
"61399","35","t15",0,2,"NicheC",20
"61400","35","t16",0,2,"NicheC",20
"61401","35","t2",1,0.133333333333333,"NicheC",20
"61402","35","t3",1,0.133333333333333,"NicheC",20
"61403","35","t4",1,0.133333333333333,"NicheC",20
"61404","35","t5",1,0.133333333333333,"NicheC",20
"61405","35","t6",1,0.133333333333333,"NicheC",20
"61406","35","t7",1,0.4,"NicheC",20
"61407","35","t8",0,0.133333333333333,"NicheC",20
"61408","35","t9",0,2,"NicheC",20
"61409","36","t1",1,0.133333333333333,"NicheC",20
"61410","36","t10",0,2,"NicheC",20
"61411","36","t11",0,2,"NicheC",20
"61412","36","t12",0,2,"NicheC",20
"61413","36","t13",0,2,"NicheC",20
"61414","36","t14",0,2,"NicheC",20
"61415","36","t15",0,2,"NicheC",20
"61416","36","t16",0,2,"NicheC",20
"61417","36","t2",1,0.133333333333333,"NicheC",20
"61418","36","t3",1,0.133333333333333,"NicheC",20
"61419","36","t4",1,0.133333333333333,"NicheC",20
"61420","36","t5",1,0.133333333333333,"NicheC",20
"61421","36","t6",1,0.133333333333333,"NicheC",20
"61422","36","t7",0,0.4,"NicheC",20
"61423","36","t8",0,0.4,"NicheC",20
"61424","36","t9",0,2,"NicheC",20
"61425","37","t1",1,0.133333333333333,"NicheC",20
"61426","37","t10",0,2,"NicheC",20
"61427","37","t11",0,2,"NicheC",20
"61428","37","t12",0,2,"NicheC",20
"61429","37","t13",0,2,"NicheC",20
"61430","37","t14",0,2,"NicheC",20
"61431","37","t15",0,2,"NicheC",20
"61432","37","t16",0,2,"NicheC",20
"61433","37","t2",1,0.133333333333333,"NicheC",20
"61434","37","t3",1,0.133333333333333,"NicheC",20
"61435","37","t4",1,0.133333333333333,"NicheC",20
"61436","37","t5",1,0.133333333333333,"NicheC",20
"61437","37","t6",1,0.133333333333333,"NicheC",20
"61438","37","t7",0,0.4,"NicheC",20
"61439","37","t8",0,0.4,"NicheC",20
"61440","37","t9",0,2,"NicheC",20
"61441","38","t1",1,0.133333333333333,"NicheC",20
"61442","38","t10",0,2,"NicheC",20
"61443","38","t11",0,2,"NicheC",20
"61444","38","t12",0,2,"NicheC",20
"61445","38","t13",0,2,"NicheC",20
"61446","38","t14",0,2,"NicheC",20
"61447","38","t15",0,2,"NicheC",20
"61448","38","t16",0,2,"NicheC",20
"61449","38","t2",1,0.133333333333333,"NicheC",20
"61450","38","t3",1,0.133333333333333,"NicheC",20
"61451","38","t4",1,0.133333333333333,"NicheC",20
"61452","38","t5",1,0.133333333333333,"NicheC",20
"61453","38","t6",1,0.133333333333333,"NicheC",20
"61454","38","t7",0,0.4,"NicheC",20
"61455","38","t8",0,0.4,"NicheC",20
"61456","38","t9",0,2,"NicheC",20
"61457","39","t1",1,0.4,"NicheC",20
"61458","39","t10",1,2,"NicheC",20
"61459","39","t11",0,0.4,"NicheC",20
"61460","39","t12",0,0.4,"NicheC",20
"61461","39","t13",0,0.933333333333333,"NicheC",20
"61462","39","t14",0,0.933333333333333,"NicheC",20
"61463","39","t15",0,0.933333333333333,"NicheC",20
"61464","39","t16",0,0.933333333333333,"NicheC",20
"61465","39","t2",0,0.133333333333333,"NicheC",20
"61466","39","t3",1,0.133333333333333,"NicheC",20
"61467","39","t4",1,0.133333333333333,"NicheC",20
"61468","39","t5",1,0.133333333333333,"NicheC",20
"61469","39","t6",1,0.133333333333333,"NicheC",20
"61470","39","t7",0,0.4,"NicheC",20
"61471","39","t8",0,0.4,"NicheC",20
"61472","39","t9",0,0.133333333333333,"NicheC",20
"61473","4","t1",1,0.133333333333333,"NicheC",20
"61474","4","t10",0,2,"NicheC",20
"61475","4","t11",0,2,"NicheC",20
"61476","4","t12",0,2,"NicheC",20
"61477","4","t13",0,2,"NicheC",20
"61478","4","t14",0,2,"NicheC",20
"61479","4","t15",0,2,"NicheC",20
"61480","4","t16",0,2,"NicheC",20
"61481","4","t2",1,0.133333333333333,"NicheC",20
"61482","4","t3",1,0.133333333333333,"NicheC",20
"61483","4","t4",1,0.133333333333333,"NicheC",20
"61484","4","t5",1,0.133333333333333,"NicheC",20
"61485","4","t6",1,0.133333333333333,"NicheC",20
"61486","4","t7",0,0.133333333333333,"NicheC",20
"61487","4","t8",1,0.4,"NicheC",20
"61488","4","t9",0,2,"NicheC",20
"61489","40","t1",1,0.4,"NicheC",20
"61490","40","t10",1,2,"NicheC",20
"61491","40","t11",0,0.4,"NicheC",20
"61492","40","t12",0,0.4,"NicheC",20
"61493","40","t13",0,0.933333333333333,"NicheC",20
"61494","40","t14",0,0.933333333333333,"NicheC",20
"61495","40","t15",0,0.933333333333333,"NicheC",20
"61496","40","t16",0,0.933333333333333,"NicheC",20
"61497","40","t2",0,0.133333333333333,"NicheC",20
"61498","40","t3",1,0.4,"NicheC",20
"61499","40","t4",0,0.133333333333333,"NicheC",20
"61500","40","t5",1,0.133333333333333,"NicheC",20
"61501","40","t6",1,0.133333333333333,"NicheC",20
"61502","40","t7",0,0.4,"NicheC",20
"61503","40","t8",0,0.4,"NicheC",20
"61504","40","t9",0,0.133333333333333,"NicheC",20
"61505","41","t1",0,2,"NicheC",20
"61506","41","t10",1,0.133333333333333,"NicheC",20
"61507","41","t11",0,0.4,"NicheC",20
"61508","41","t12",0,0.4,"NicheC",20
"61509","41","t13",0,0.933333333333333,"NicheC",20
"61510","41","t14",0,0.933333333333333,"NicheC",20
"61511","41","t15",0,0.933333333333333,"NicheC",20
"61512","41","t16",0,0.933333333333333,"NicheC",20
"61513","41","t2",0,2,"NicheC",20
"61514","41","t3",0,2,"NicheC",20
"61515","41","t4",0,2,"NicheC",20
"61516","41","t5",0,2,"NicheC",20
"61517","41","t6",0,2,"NicheC",20
"61518","41","t7",0,2,"NicheC",20
"61519","41","t8",0,2,"NicheC",20
"61520","41","t9",1,0.133333333333333,"NicheC",20
"61521","42","t1",0,2,"NicheC",20
"61522","42","t10",1,0.133333333333333,"NicheC",20
"61523","42","t11",0,0.4,"NicheC",20
"61524","42","t12",0,0.4,"NicheC",20
"61525","42","t13",0,0.933333333333333,"NicheC",20
"61526","42","t14",0,0.933333333333333,"NicheC",20
"61527","42","t15",0,0.933333333333333,"NicheC",20
"61528","42","t16",0,0.933333333333333,"NicheC",20
"61529","42","t2",0,2,"NicheC",20
"61530","42","t3",0,2,"NicheC",20
